Senaryo;SpinNo;Bahis;BakiyeOnce;BakiyeSonra;Odenen;Cluster;Tumble;CarpanDeger;CarpanKaynak;Bonus;BonusOdenen;ArdKayipOnce;Kacis;Kategori;SpinTipi;SureMs;ClusterDetay
"0. Normal Oyun";1;100;10000;9940;40;1;1;0;-;False;0;0;False;Normal;Normal;0;"S2x8=40TL"
"0. Normal Oyun";2;100;9940;9840;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";3;100;9840;9740;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";4;100;9740;9670;30;1;1;0;-;False;0;0;False;Normal;Normal;1;"S1x8=30TL"
"0. Normal Oyun";5;100;9670;9570;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";6;100;9570;9470;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";7;100;9470;9400;30;1;1;0;-;False;0;0;False;Normal;Normal;0;"S1x8=30TL"
"0. Normal Oyun";8;100;9400;9300;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";9;100;9300;9350;150;1;1;3;DOGAL;False;0;0;False;Normal;Normal;0;"S3x8=50TL"
"0. Normal Oyun";10;100;9350;9250;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";11;100;9250;9150;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";12;100;9150;9080;30;1;1;0;-;False;0;0;False;Normal;Normal;0;"S1x8=30TL"
"0. Normal Oyun";13;100;9080;8980;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";14;100;8980;8880;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";15;100;8880;8860;80;2;2;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL | S4x8=60TL"
"0. Normal Oyun";16;100;8860;8810;50;2;2;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL | S1x8=30TL"
"0. Normal Oyun";17;100;8810;8730;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"0. Normal Oyun";18;100;8730;8630;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";19;100;8630;8530;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";20;100;8530;8530;100;1;1;2;DOGAL;False;0;0;False;Normal;Normal;0;"S3x8=50TL"
"0. Normal Oyun";21;100;8530;8560;130;2;2;0;-;False;0;0;False;Normal;Normal;0;"S1x8=30TL | S6x8=100TL"
"0. Normal Oyun";22;100;8560;8460;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";23;100;8460;8360;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";24;100;8360;8260;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";25;100;8260;8220;60;2;2;0;-;False;0;0;False;Normal;Normal;0;"S0x9=20TL | S2x8=40TL"
"0. Normal Oyun";26;100;8220;8120;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";27;100;8120;8020;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";28;100;8020;7920;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";29;100;7920;7820;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";30;100;7820;7720;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"1. Alıştırma";1;100;10000;10400;500;1;1;0;-;False;0;0;False;MegaWin;Normal;11;"S7x10=500TL"
"1. Alıştırma";2;100;10400;10800;500;1;1;0;-;False;0;0;False;MegaWin;Normal;3;"S7x10=500TL"
"1. Alıştırma";3;100;10800;11200;500;1;1;5;DOGAL;False;0;0;False;MegaWin;Normal;2;"S0x13=100TL"
"1. Alıştırma";4;100;11200;11520;420;1;1;2;DOGAL;False;0;0;False;BigWin;Normal;7;"S1x10=60TL"
"1. Alıştırma";5;100;11520;11820;400;1;1;2;DOGAL;False;0;0;False;BigWin;Normal;1;"S2x10=80TL"
"1. Alıştırma";6;100;11820;12200;480;1;1;3;DOGAL;False;0;0;False;BigWin;Normal;3;"S1x11=60TL"
"1. Alıştırma";7;100;12200;12600;500;1;1;0;-;False;0;0;False;MegaWin;Normal;1;"S5x13=500TL"
"1. Alıştırma";8;100;12600;12900;400;1;1;3;DOGAL;False;0;0;False;BigWin;Normal;1;"S5x9=80TL"
"1. Alıştırma";9;100;12900;13270;470;5;5;0;-;False;0;0;False;BigWin;Normal;9;"S4x12=300TL | S4x9=20TL | S4x8=40TL | S4x10=60TL | S4x9=50TL"
"1. Alıştırma";10;100;13270;13670;500;1;1;0;-;False;0;0;False;MegaWin;Normal;2;"S7x10=500TL"
"1. Alıştırma";11;100;13670;13970;400;1;1;2;DOGAL;False;0;0;False;BigWin;Normal;3;"S2x12=200TL"
"1. Alıştırma";12;100;13970;14290;420;1;1;2;DOGAL;False;0;0;False;BigWin;Normal;2;"S4x8=60TL"
"1. Alıştırma";13;100;14290;14690;500;1;1;0;-;False;0;0;False;MegaWin;Normal;3;"S5x14=500TL"
"1. Alıştırma";14;100;14690;14990;400;1;1;2;DOGAL;False;0;0;False;BigWin;Normal;10;"S1x20=200TL"
"1. Alıştırma";15;100;14990;15390;500;1;1;5;DOGAL;False;0;0;False;MegaWin;Normal;2;"S0x10=50TL"
"1. Alıştırma";16;100;15390;15690;400;1;1;3;DOGAL;False;0;0;False;BigWin;Normal;2;"S0x11=50TL"
"1. Alıştırma";17;100;15690;15990;400;1;1;2;DOGAL;False;0;0;False;BigWin;Normal;2;"S5x10=200TL"
"1. Alıştırma";18;100;15990;16390;500;1;1;0;-;False;0;0;False;MegaWin;Normal;1;"S7x10=500TL"
"1. Alıştırma";19;100;16390;16790;500;1;1;0;-;False;0;0;False;MegaWin;Normal;1;"S5x12=500TL"
"1. Alıştırma";20;100;16790;17170;480;1;1;3;DOGAL;False;0;0;False;BigWin;Normal;6;"S2x10=80TL"
"1. Alıştırma";21;100;17170;17470;400;1;1;5;DOGAL;False;0;0;False;BigWin;Normal;1;"S2x10=80TL"
"1. Alıştırma";22;100;17470;17770;400;2;2;2;DOGAL;False;0;0;False;BigWin;Normal;2;"S4x9=60TL | S4x8=40TL"
"1. Alıştırma";23;100;17770;18170;500;1;1;2;DOGAL;False;0;0;False;MegaWin;Normal;1;"S0x12=100TL"
"1. Alıştırma";24;100;18170;18570;500;1;1;0;-;False;0;0;False;MegaWin;Normal;1;"S5x13=500TL"
"1. Alıştırma";25;100;18570;18890;420;1;1;2;DOGAL;False;0;0;False;BigWin;Normal;1;"S1x11=60TL"
"1. Alıştırma";26;100;18890;19290;500;1;1;0;-;False;0;0;False;MegaWin;Normal;1;"S7x10=500TL"
"1. Alıştırma";27;100;19290;19690;500;1;1;0;-;False;0;0;False;MegaWin;Normal;5;"S7x10=500TL"
"1. Alıştırma";28;100;19690;20090;500;2;2;5;DOGAL;False;0;0;False;MegaWin;Normal;4;"S2x11=80TL | S2x8=20TL"
"1. Alıştırma";29;100;20090;20450;460;2;2;2;DOGAL;False;0;0;False;BigWin;Normal;0;"S5x9=80TL | S5x12=150TL"
"1. Alıştırma";30;100;20450;20850;500;1;1;5;DOGAL;False;0;0;False;MegaWin;Normal;1;"S6x8=100TL"
"2. Biraz Kazandıralım";1;100;10000;10200;300;1;1;0;-;False;0;0;False;BigWin;Normal;5;"S6x11=300TL"
"2. Biraz Kazandıralım";2;100;10200;10400;300;1;1;0;-;False;0;0;False;BigWin;Normal;1;"S6x10=300TL"
"2. Biraz Kazandıralım";3;100;10400;10600;300;1;1;0;-;False;0;0;False;BigWin;Normal;1;"S4x13=300TL"
"2. Biraz Kazandıralım";4;100;10600;11100;600;2;2;0;-;False;0;0;False;MegaWin;Normal;1;"S5x12=500TL | S5x8=100TL"
"2. Biraz Kazandıralım";5;100;11100;11350;350;2;2;0;-;False;0;0;False;BigWin;Normal;2;"S4x12=300TL | S4x8=50TL"
"2. Biraz Kazandıralım";6;100;11350;11550;300;1;1;0;-;False;0;0;False;BigWin;Normal;1;"S6x10=300TL"
"2. Biraz Kazandıralım";7;100;11550;12220;770;3;3;5;DOGAL;False;0;0;False;MegaWin;Normal;1;"S1x9=30TL | S1x8=60TL | S1x9=20TL"
"2. Biraz Kazandıralım";8;100;12220;12620;500;1;1;0;-;False;0;0;False;MegaWin;Normal;1;"S7x10=500TL"
"2. Biraz Kazandıralım";9;100;12620;13120;600;4;4;2;DOGAL;False;0;0;False;MegaWin;Normal;1;"S7x8=150TL | S7x8=50TL | S7x8=20TL | S7x8=80TL"
"2. Biraz Kazandıralım";10;100;13120;13520;500;5;5;2;DOGAL;False;0;0;False;MegaWin;Normal;1;"S6x8=100TL | S6x8=20TL | S6x8=40TL | S6x8=30TL | S6x8=60TL"
"2. Biraz Kazandıralım";11;100;13520;14120;700;1;1;5;DOGAL;False;0;0;False;MegaWin;Normal;1;"S6x8=100TL"
"2. Biraz Kazandıralım";12;100;14120;14370;350;2;2;0;-;False;0;0;False;BigWin;Normal;1;"S2x14=200TL | S2x8=150TL"
"2. Biraz Kazandıralım";13;100;14370;14620;350;1;1;2;DOGAL;False;0;0;False;BigWin;Normal;2;"S3x8=50TL"
"2. Biraz Kazandıralım";14;100;14620;15120;600;1;1;5;DOGAL;False;0;0;False;MegaWin;Normal;1;"S1x10=60TL"
"2. Biraz Kazandıralım";15;100;15120;15520;500;1;1;0;-;False;0;0;False;MegaWin;Normal;1;"S7x11=500TL"
"2. Biraz Kazandıralım";16;100;15520;15790;370;3;3;0;-;False;0;0;False;BigWin;Normal;1;"S6x11=300TL | S6x8=30TL | S6x8=40TL"
"2. Biraz Kazandıralım";17;100;15790;16190;500;1;1;0;-;False;0;0;False;MegaWin;Normal;1;"S7x11=500TL"
"2. Biraz Kazandıralım";18;100;16190;16590;500;1;1;0;-;False;0;0;False;MegaWin;Normal;1;"S5x12=500TL"
"2. Biraz Kazandıralım";19;100;16590;16990;500;1;1;0;-;False;0;0;False;MegaWin;Normal;1;"S7x10=500TL"
"2. Biraz Kazandıralım";20;100;16990;17290;400;2;2;5;DOGAL;False;0;0;False;BigWin;Normal;3;"S0x10=50TL | S0x9=30TL"
"2. Biraz Kazandıralım";21;100;17290;17890;700;1;1;5;DOGAL;False;0;0;False;MegaWin;Normal;2;"S6x9=100TL"
"2. Biraz Kazandıralım";22;100;17890;18220;430;5;5;0;-;False;0;0;False;BigWin;Normal;1;"S4x11=150TL | S4x10=80TL | S4x8=20TL | S4x8=100TL | S4x8=80TL"
"2. Biraz Kazandıralım";23;100;18220;18420;300;1;1;0;-;False;0;0;False;BigWin;Normal;1;"S4x16=300TL"
"2. Biraz Kazandıralım";24;100;18420;18910;590;4;4;0;-;False;0;0;False;MegaWin;Normal;1;"S6x10=300TL | S6x10=200TL | S6x8=20TL | S6x18=70TL"
"2. Biraz Kazandıralım";25;100;18910;19510;700;3;3;3;DOGAL;False;0;0;False;MegaWin;Normal;2;"S0x11=50TL | S0x8=50TL | S0x8=40TL"
"2. Biraz Kazandıralım";26;100;19510;19950;540;2;2;0;-;False;0;0;False;MegaWin;Normal;2;"S7x11=500TL | S7x8=40TL"
"2. Biraz Kazandıralım";27;100;19950;20350;500;1;1;5;DOGAL;False;0;0;False;MegaWin;Normal;2;"S0x15=100TL"
"2. Biraz Kazandıralım";28;100;20350;20850;600;1;1;5;DOGAL;False;0;0;False;MegaWin;Normal;1;"S4x9=60TL"
"2. Biraz Kazandıralım";29;100;20850;21050;300;1;1;3;DOGAL;False;0;0;False;BigWin;Normal;1;"S0x15=100TL"
"2. Biraz Kazandıralım";30;100;21050;21430;480;4;4;3;DOGAL;False;0;0;False;BigWin;Normal;5;"S0x9=20TL | S0x9=50TL | S0x8=30TL | S0x8=60TL"
"3. Biraz Kaybettirelim";1;100;10000;9900;0;0;0;0;-;False;0;0;False;Normal;Normal;2;"-"
"3. Biraz Kaybettirelim";2;100;9900;9820;20;1;1;0;-;False;0;0;False;Normal;Normal;3;"S0x8=20TL"
"3. Biraz Kaybettirelim";3;100;9820;9750;30;1;1;0;-;False;0;0;False;Normal;Normal;1;"S1x8=30TL"
"3. Biraz Kaybettirelim";4;100;9750;9680;30;1;1;0;-;False;0;0;False;Normal;Normal;0;"S1x8=30TL"
"3. Biraz Kaybettirelim";5;100;9680;9620;40;1;1;0;-;False;0;0;False;Normal;Normal;1;"S2x8=40TL"
"3. Biraz Kaybettirelim";6;100;9620;9550;30;1;1;0;-;False;0;0;False;Normal;Normal;0;"S1x8=30TL"
"3. Biraz Kaybettirelim";7;100;9550;9480;30;1;1;0;-;False;0;0;False;Normal;Normal;0;"S1x8=30TL"
"3. Biraz Kaybettirelim";8;100;9480;9380;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"3. Biraz Kaybettirelim";9;100;9380;9280;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"3. Biraz Kaybettirelim";10;100;9280;9230;50;1;1;0;-;False;0;0;False;Normal;Normal;0;"S3x8=50TL"
"3. Biraz Kaybettirelim";11;100;9230;9190;60;1;1;0;-;False;0;0;False;Normal;Normal;0;"S4x8=60TL"
"3. Biraz Kaybettirelim";12;100;9190;9110;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"3. Biraz Kaybettirelim";13;100;9110;9030;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"3. Biraz Kaybettirelim";14;100;9030;8950;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"3. Biraz Kaybettirelim";15;100;8950;8880;30;1;1;0;-;False;0;0;False;Normal;Normal;0;"S1x8=30TL"
"3. Biraz Kaybettirelim";16;100;8880;8840;60;1;1;0;-;False;0;0;False;Normal;Normal;0;"S4x8=60TL"
"3. Biraz Kaybettirelim";17;100;8840;8780;40;1;1;0;-;False;0;0;False;Normal;Normal;0;"S2x8=40TL"
"3. Biraz Kaybettirelim";18;100;8780;8710;30;1;1;0;-;False;0;0;False;Normal;Normal;0;"S1x8=30TL"
"3. Biraz Kaybettirelim";19;100;8710;8630;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"3. Biraz Kaybettirelim";20;100;8630;8560;30;1;1;0;-;False;0;0;False;Normal;Normal;0;"S1x8=30TL"
"3. Biraz Kaybettirelim";21;100;8560;8520;60;1;1;0;-;False;0;0;False;Normal;Normal;0;"S4x8=60TL"
"3. Biraz Kaybettirelim";22;100;8520;8450;30;1;1;0;-;False;0;0;False;Normal;Normal;0;"S1x8=30TL"
"3. Biraz Kaybettirelim";23;100;8450;8380;30;1;1;0;-;False;0;0;False;Normal;Normal;0;"S1x8=30TL"
"3. Biraz Kaybettirelim";24;100;8380;8320;40;1;1;0;-;False;0;0;False;Normal;Normal;0;"S2x8=40TL"
"3. Biraz Kaybettirelim";25;100;8320;8240;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"3. Biraz Kaybettirelim";26;100;8240;8170;30;1;1;0;-;False;0;0;False;Normal;Normal;0;"S1x8=30TL"
"3. Biraz Kaybettirelim";27;100;8170;8130;60;1;1;0;-;False;0;0;False;Normal;Normal;0;"S4x8=60TL"
"3. Biraz Kaybettirelim";28;100;8130;8050;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"3. Biraz Kaybettirelim";29;100;8050;8010;60;1;1;0;-;False;0;0;False;Normal;Normal;0;"S4x8=60TL"
"3. Biraz Kaybettirelim";30;100;8010;7930;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
